filepath,label
data\processed\banana\banana_091ef9bb0b34.png,banana
data\processed\banana\banana_091ef9bb0b34_aug1.png,banana
data\processed\banana\banana_091ef9bb0b34_aug2.png,banana
data\processed\banana\banana_091ef9bb0b34_aug3.png,banana
data\processed\banana\banana_842b12162395.png,banana
data\processed\banana\banana_842b12162395_aug1.png,banana
data\processed\banana\banana_842b12162395_aug2.png,banana
data\processed\banana\banana_842b12162395_aug3.png,banana
data\processed\banana\banana_55efcad90f2a.png,banana
data\processed\banana\banana_55efcad90f2a_aug1.png,banana
data\processed\banana\banana_55efcad90f2a_aug2.png,banana
data\processed\banana\banana_55efcad90f2a_aug3.png,banana
data\processed\banana\banana_cd584879a471.png,banana
data\processed\banana\banana_cd584879a471_aug1.png,banana
data\processed\banana\banana_cd584879a471_aug2.png,banana
data\processed\banana\banana_cd584879a471_aug3.png,banana
data\processed\banana\banana_bbdc56da0496.png,banana
data\processed\banana\banana_bbdc56da0496_aug1.png,banana
data\processed\banana\banana_bbdc56da0496_aug2.png,banana
data\processed\banana\banana_bbdc56da0496_aug3.png,banana
data\processed\banana\banana_8fa25dd372b2.png,banana
data\processed\banana\banana_8fa25dd372b2_aug1.png,banana
data\processed\banana\banana_8fa25dd372b2_aug2.png,banana
data\processed\banana\banana_8fa25dd372b2_aug3.png,banana
data\processed\banana\banana_044cc4482803.png,banana
data\processed\banana\banana_044cc4482803_aug1.png,banana
data\processed\banana\banana_044cc4482803_aug2.png,banana
data\processed\banana\banana_044cc4482803_aug3.png,banana
data\processed\banana\banana_3aa36a27d190.png,banana
data\processed\banana\banana_3aa36a27d190_aug1.png,banana
data\processed\banana\banana_3aa36a27d190_aug2.png,banana
data\processed\banana\banana_3aa36a27d190_aug3.png,banana
data\processed\banana\banana_1da2781478a0.png,banana
data\processed\banana\banana_1da2781478a0_aug1.png,banana
data\processed\banana\banana_1da2781478a0_aug2.png,banana
data\processed\banana\banana_1da2781478a0_aug3.png,banana
data\processed\banana\banana_2e35eec134c4.png,banana
data\processed\banana\banana_2e35eec134c4_aug1.png,banana
data\processed\banana\banana_2e35eec134c4_aug2.png,banana
data\processed\banana\banana_2e35eec134c4_aug3.png,banana
data\processed\banana\banana_06400c771bf1.png,banana
data\processed\banana\banana_06400c771bf1_aug1.png,banana
data\processed\banana\banana_06400c771bf1_aug2.png,banana
data\processed\banana\banana_06400c771bf1_aug3.png,banana
data\processed\banana\banana_bf899c808ccb.png,banana
data\processed\banana\banana_bf899c808ccb_aug1.png,banana
data\processed\banana\banana_bf899c808ccb_aug2.png,banana
data\processed\banana\banana_bf899c808ccb_aug3.png,banana
data\processed\banana\banana_65a4c48e0124.png,banana
data\processed\banana\banana_65a4c48e0124_aug1.png,banana
data\processed\banana\banana_65a4c48e0124_aug2.png,banana
data\processed\banana\banana_65a4c48e0124_aug3.png,banana
data\processed\banana\banana_b27670356cfe.png,banana
data\processed\banana\banana_b27670356cfe_aug1.png,banana
data\processed\banana\banana_b27670356cfe_aug2.png,banana
data\processed\banana\banana_b27670356cfe_aug3.png,banana
data\processed\banana\banana_cb7aff54c320.png,banana
data\processed\banana\banana_cb7aff54c320_aug1.png,banana
data\processed\banana\banana_cb7aff54c320_aug2.png,banana
data\processed\banana\banana_cb7aff54c320_aug3.png,banana
data\processed\banana\banana_f956f76abad8.png,banana
data\processed\banana\banana_f956f76abad8_aug1.png,banana
data\processed\banana\banana_f956f76abad8_aug2.png,banana
data\processed\banana\banana_f956f76abad8_aug3.png,banana
data\processed\banana\banana_852a29371e37.png,banana
data\processed\banana\banana_852a29371e37_aug1.png,banana
data\processed\banana\banana_852a29371e37_aug2.png,banana
data\processed\banana\banana_852a29371e37_aug3.png,banana
data\processed\banana\banana_9ee239f9b8f3.png,banana
data\processed\banana\banana_9ee239f9b8f3_aug1.png,banana
data\processed\banana\banana_9ee239f9b8f3_aug2.png,banana
data\processed\banana\banana_9ee239f9b8f3_aug3.png,banana
data\processed\banana\banana_2a4388de911c.png,banana
data\processed\banana\banana_2a4388de911c_aug1.png,banana
data\processed\banana\banana_2a4388de911c_aug2.png,banana
data\processed\banana\banana_2a4388de911c_aug3.png,banana
data\processed\banana\banana_9400dcbfa988.png,banana
data\processed\banana\banana_9400dcbfa988_aug1.png,banana
data\processed\banana\banana_9400dcbfa988_aug2.png,banana
data\processed\banana\banana_9400dcbfa988_aug3.png,banana
data\processed\banana\banana_96bd58779b76.png,banana
data\processed\banana\banana_96bd58779b76_aug1.png,banana
data\processed\banana\banana_96bd58779b76_aug2.png,banana
data\processed\banana\banana_96bd58779b76_aug3.png,banana
data\processed\banana\banana_f064d652d59f.png,banana
data\processed\banana\banana_f064d652d59f_aug1.png,banana
data\processed\banana\banana_f064d652d59f_aug2.png,banana
data\processed\banana\banana_f064d652d59f_aug3.png,banana
data\processed\banana\banana_475fd569ec7b.png,banana
data\processed\banana\banana_475fd569ec7b_aug1.png,banana
data\processed\banana\banana_475fd569ec7b_aug2.png,banana
data\processed\banana\banana_475fd569ec7b_aug3.png,banana
data\processed\banana\banana_9939022549cf.png,banana
data\processed\banana\banana_9939022549cf_aug1.png,banana
data\processed\banana\banana_9939022549cf_aug2.png,banana
data\processed\banana\banana_9939022549cf_aug3.png,banana
data\processed\banana\banana_24d170a74d8d.png,banana
data\processed\banana\banana_24d170a74d8d_aug1.png,banana
data\processed\banana\banana_24d170a74d8d_aug2.png,banana
data\processed\banana\banana_24d170a74d8d_aug3.png,banana
data\processed\banana\banana_08ee3146a6ad.png,banana
data\processed\banana\banana_08ee3146a6ad_aug1.png,banana
data\processed\banana\banana_08ee3146a6ad_aug2.png,banana
data\processed\banana\banana_08ee3146a6ad_aug3.png,banana
data\processed\banana\banana_875b37588ef0.png,banana
data\processed\banana\banana_875b37588ef0_aug1.png,banana
data\processed\banana\banana_875b37588ef0_aug2.png,banana
data\processed\banana\banana_875b37588ef0_aug3.png,banana
data\processed\banana\banana_dc85753e5779.png,banana
data\processed\banana\banana_dc85753e5779_aug1.png,banana
data\processed\banana\banana_dc85753e5779_aug2.png,banana
data\processed\banana\banana_dc85753e5779_aug3.png,banana
data\processed\banana\banana_dfeb550d2d12.png,banana
data\processed\banana\banana_dfeb550d2d12_aug1.png,banana
data\processed\banana\banana_dfeb550d2d12_aug2.png,banana
data\processed\banana\banana_dfeb550d2d12_aug3.png,banana
data\processed\banana\banana_001ab7d20a9b.png,banana
data\processed\banana\banana_001ab7d20a9b_aug1.png,banana
data\processed\banana\banana_001ab7d20a9b_aug2.png,banana
data\processed\banana\banana_001ab7d20a9b_aug3.png,banana
data\processed\banana\banana_686c829b8c38.png,banana
data\processed\banana\banana_686c829b8c38_aug1.png,banana
data\processed\banana\banana_686c829b8c38_aug2.png,banana
data\processed\banana\banana_686c829b8c38_aug3.png,banana
data\processed\banana\banana_b89f2f89df32.png,banana
data\processed\banana\banana_b89f2f89df32_aug1.png,banana
data\processed\banana\banana_b89f2f89df32_aug2.png,banana
data\processed\banana\banana_b89f2f89df32_aug3.png,banana
data\processed\banana\banana_ce39e63cea0e.png,banana
data\processed\banana\banana_ce39e63cea0e_aug1.png,banana
data\processed\banana\banana_ce39e63cea0e_aug2.png,banana
data\processed\banana\banana_ce39e63cea0e_aug3.png,banana
data\processed\banana\banana_8c6939836ffe.png,banana
data\processed\banana\banana_8c6939836ffe_aug1.png,banana
data\processed\banana\banana_8c6939836ffe_aug2.png,banana
data\processed\banana\banana_8c6939836ffe_aug3.png,banana
data\processed\banana\banana_a48c1a19bdb8.png,banana
data\processed\banana\banana_a48c1a19bdb8_aug1.png,banana
data\processed\banana\banana_a48c1a19bdb8_aug2.png,banana
data\processed\banana\banana_a48c1a19bdb8_aug3.png,banana
data\processed\banana\banana_e2d7c602fae5.png,banana
data\processed\banana\banana_e2d7c602fae5_aug1.png,banana
data\processed\banana\banana_e2d7c602fae5_aug2.png,banana
data\processed\banana\banana_e2d7c602fae5_aug3.png,banana
data\processed\banana\banana_1187ce1c78a6.png,banana
data\processed\banana\banana_1187ce1c78a6_aug1.png,banana
data\processed\banana\banana_1187ce1c78a6_aug2.png,banana
data\processed\banana\banana_1187ce1c78a6_aug3.png,banana
data\processed\banana\banana_d5ff07174c8c.png,banana
data\processed\banana\banana_d5ff07174c8c_aug1.png,banana
data\processed\banana\banana_d5ff07174c8c_aug2.png,banana
data\processed\banana\banana_d5ff07174c8c_aug3.png,banana
data\processed\banana\banana_06f1e1d385a1.png,banana
data\processed\banana\banana_06f1e1d385a1_aug1.png,banana
data\processed\banana\banana_06f1e1d385a1_aug2.png,banana
data\processed\banana\banana_06f1e1d385a1_aug3.png,banana
data\processed\banana\banana_727cb3a7fba7.png,banana
data\processed\banana\banana_727cb3a7fba7_aug1.png,banana
data\processed\banana\banana_727cb3a7fba7_aug2.png,banana
data\processed\banana\banana_727cb3a7fba7_aug3.png,banana
data\processed\banana\banana_4edc619d9b5d.png,banana
data\processed\banana\banana_4edc619d9b5d_aug1.png,banana
data\processed\banana\banana_4edc619d9b5d_aug2.png,banana
data\processed\banana\banana_4edc619d9b5d_aug3.png,banana
data\processed\banana\banana_e9e105dad4ca.png,banana
data\processed\banana\banana_e9e105dad4ca_aug1.png,banana
data\processed\banana\banana_e9e105dad4ca_aug2.png,banana
data\processed\banana\banana_e9e105dad4ca_aug3.png,banana
data\processed\banana\banana_b2b85b3ee11d.png,banana
data\processed\banana\banana_b2b85b3ee11d_aug1.png,banana
data\processed\banana\banana_b2b85b3ee11d_aug2.png,banana
data\processed\banana\banana_b2b85b3ee11d_aug3.png,banana
data\processed\banana\banana_5458e3f110ce.png,banana
data\processed\banana\banana_5458e3f110ce_aug1.png,banana
data\processed\banana\banana_5458e3f110ce_aug2.png,banana
data\processed\banana\banana_5458e3f110ce_aug3.png,banana
data\processed\banana\banana_411711eeee6e.png,banana
data\processed\banana\banana_411711eeee6e_aug1.png,banana
data\processed\banana\banana_411711eeee6e_aug2.png,banana
data\processed\banana\banana_411711eeee6e_aug3.png,banana
data\processed\banana\banana_e466f495096a.png,banana
data\processed\banana\banana_e466f495096a_aug1.png,banana
data\processed\banana\banana_e466f495096a_aug2.png,banana
data\processed\banana\banana_e466f495096a_aug3.png,banana
data\processed\banana\banana_fcd1f3e36ebb.png,banana
data\processed\banana\banana_fcd1f3e36ebb_aug1.png,banana
data\processed\banana\banana_fcd1f3e36ebb_aug2.png,banana
data\processed\banana\banana_fcd1f3e36ebb_aug3.png,banana
data\processed\banana\banana_d34dec157cde.png,banana
data\processed\banana\banana_d34dec157cde_aug1.png,banana
data\processed\banana\banana_d34dec157cde_aug2.png,banana
data\processed\banana\banana_d34dec157cde_aug3.png,banana
data\processed\banana\banana_424e414450a1.png,banana
data\processed\banana\banana_424e414450a1_aug1.png,banana
data\processed\banana\banana_424e414450a1_aug2.png,banana
data\processed\banana\banana_424e414450a1_aug3.png,banana
data\processed\banana\banana_51e3cc17a984.png,banana
data\processed\banana\banana_51e3cc17a984_aug1.png,banana
data\processed\banana\banana_51e3cc17a984_aug2.png,banana
data\processed\banana\banana_51e3cc17a984_aug3.png,banana
data\processed\banana\banana_43a49efdff8b.png,banana
data\processed\banana\banana_43a49efdff8b_aug1.png,banana
data\processed\banana\banana_43a49efdff8b_aug2.png,banana
data\processed\banana\banana_43a49efdff8b_aug3.png,banana
data\processed\banana\banana_9b2df01b7ac0.png,banana
data\processed\banana\banana_9b2df01b7ac0_aug1.png,banana
data\processed\banana\banana_9b2df01b7ac0_aug2.png,banana
data\processed\banana\banana_9b2df01b7ac0_aug3.png,banana
data\processed\banana\banana_a2b98e529e44.png,banana
data\processed\banana\banana_a2b98e529e44_aug1.png,banana
data\processed\banana\banana_a2b98e529e44_aug2.png,banana
data\processed\banana\banana_a2b98e529e44_aug3.png,banana
data\processed\banana\banana_65b4f2fcd938.png,banana
data\processed\banana\banana_65b4f2fcd938_aug1.png,banana
data\processed\banana\banana_65b4f2fcd938_aug2.png,banana
data\processed\banana\banana_65b4f2fcd938_aug3.png,banana
data\processed\banana\banana_850f82add0ae.png,banana
data\processed\banana\banana_850f82add0ae_aug1.png,banana
data\processed\banana\banana_850f82add0ae_aug2.png,banana
data\processed\banana\banana_850f82add0ae_aug3.png,banana
data\processed\banana\banana_58607fbe03c1.png,banana
data\processed\banana\banana_58607fbe03c1_aug1.png,banana
data\processed\banana\banana_58607fbe03c1_aug2.png,banana
data\processed\banana\banana_58607fbe03c1_aug3.png,banana
data\processed\banana\banana_de01747b57d0.png,banana
data\processed\banana\banana_de01747b57d0_aug1.png,banana
data\processed\banana\banana_de01747b57d0_aug2.png,banana
data\processed\banana\banana_de01747b57d0_aug3.png,banana
data\processed\banana\banana_21e90548e07c.png,banana
data\processed\banana\banana_21e90548e07c_aug1.png,banana
data\processed\banana\banana_21e90548e07c_aug2.png,banana
data\processed\banana\banana_21e90548e07c_aug3.png,banana
data\processed\banana\banana_368340810f80.png,banana
data\processed\banana\banana_368340810f80_aug1.png,banana
data\processed\banana\banana_368340810f80_aug2.png,banana
data\processed\banana\banana_368340810f80_aug3.png,banana
data\processed\banana\banana_591317f9351a.png,banana
data\processed\banana\banana_591317f9351a_aug1.png,banana
data\processed\banana\banana_591317f9351a_aug2.png,banana
data\processed\banana\banana_591317f9351a_aug3.png,banana
data\processed\banana\banana_863123a51714.png,banana
data\processed\banana\banana_863123a51714_aug1.png,banana
data\processed\banana\banana_863123a51714_aug2.png,banana
data\processed\banana\banana_863123a51714_aug3.png,banana
data\processed\banana\banana_687443e614ce.png,banana
data\processed\banana\banana_687443e614ce_aug1.png,banana
data\processed\banana\banana_687443e614ce_aug2.png,banana
data\processed\banana\banana_687443e614ce_aug3.png,banana
data\processed\banana\banana_61e11a563595.png,banana
data\processed\banana\banana_61e11a563595_aug1.png,banana
data\processed\banana\banana_61e11a563595_aug2.png,banana
data\processed\banana\banana_61e11a563595_aug3.png,banana
data\processed\banana\banana_2130ea50e983.png,banana
data\processed\banana\banana_2130ea50e983_aug1.png,banana
data\processed\banana\banana_2130ea50e983_aug2.png,banana
data\processed\banana\banana_2130ea50e983_aug3.png,banana
data\processed\banana\banana_ae56d883e515.png,banana
data\processed\banana\banana_ae56d883e515_aug1.png,banana
data\processed\banana\banana_ae56d883e515_aug2.png,banana
data\processed\banana\banana_ae56d883e515_aug3.png,banana
data\processed\banana\banana_ec2420d36458.png,banana
data\processed\banana\banana_ec2420d36458_aug1.png,banana
data\processed\banana\banana_ec2420d36458_aug2.png,banana
data\processed\banana\banana_ec2420d36458_aug3.png,banana
data\processed\banana\banana_c9424271acbd.png,banana
data\processed\banana\banana_c9424271acbd_aug1.png,banana
data\processed\banana\banana_c9424271acbd_aug2.png,banana
data\processed\banana\banana_c9424271acbd_aug3.png,banana
data\processed\banana\banana_a244a29a1414.png,banana
data\processed\banana\banana_a244a29a1414_aug1.png,banana
data\processed\banana\banana_a244a29a1414_aug2.png,banana
data\processed\banana\banana_a244a29a1414_aug3.png,banana
data\processed\banana\banana_05b5bfcc6d42.png,banana
data\processed\banana\banana_05b5bfcc6d42_aug1.png,banana
data\processed\banana\banana_05b5bfcc6d42_aug2.png,banana
data\processed\banana\banana_05b5bfcc6d42_aug3.png,banana
data\processed\banana\banana_d1a727ffd424.png,banana
data\processed\banana\banana_d1a727ffd424_aug1.png,banana
data\processed\banana\banana_d1a727ffd424_aug2.png,banana
data\processed\banana\banana_d1a727ffd424_aug3.png,banana
data\processed\banana\banana_d9a012be7d11.png,banana
data\processed\banana\banana_d9a012be7d11_aug1.png,banana
data\processed\banana\banana_d9a012be7d11_aug2.png,banana
data\processed\banana\banana_d9a012be7d11_aug3.png,banana
data\processed\banana\banana_8daf69f3a2a6.png,banana
data\processed\banana\banana_8daf69f3a2a6_aug1.png,banana
data\processed\banana\banana_8daf69f3a2a6_aug2.png,banana
data\processed\banana\banana_8daf69f3a2a6_aug3.png,banana
data\processed\banana\banana_fa5763542b20.png,banana
data\processed\banana\banana_fa5763542b20_aug1.png,banana
data\processed\banana\banana_fa5763542b20_aug2.png,banana
data\processed\banana\banana_fa5763542b20_aug3.png,banana
data\processed\banana\banana_1189495ae968.png,banana
data\processed\banana\banana_1189495ae968_aug1.png,banana
data\processed\banana\banana_1189495ae968_aug2.png,banana
data\processed\banana\banana_1189495ae968_aug3.png,banana
data\processed\banana\banana_063beaf95929.png,banana
data\processed\banana\banana_063beaf95929_aug1.png,banana
data\processed\banana\banana_063beaf95929_aug2.png,banana
data\processed\banana\banana_063beaf95929_aug3.png,banana
data\processed\banana\banana_310c0545556d.png,banana
data\processed\banana\banana_310c0545556d_aug1.png,banana
data\processed\banana\banana_310c0545556d_aug2.png,banana
data\processed\banana\banana_310c0545556d_aug3.png,banana
data\processed\banana\banana_7a1a148fcaa0.png,banana
data\processed\banana\banana_7a1a148fcaa0_aug1.png,banana
data\processed\banana\banana_7a1a148fcaa0_aug2.png,banana
data\processed\banana\banana_7a1a148fcaa0_aug3.png,banana
data\processed\banana\banana_3f3de9a88eff.png,banana
data\processed\banana\banana_3f3de9a88eff_aug1.png,banana
data\processed\banana\banana_3f3de9a88eff_aug2.png,banana
data\processed\banana\banana_3f3de9a88eff_aug3.png,banana
data\processed\banana\banana_9e36f8c9c946.png,banana
data\processed\banana\banana_9e36f8c9c946_aug1.png,banana
data\processed\banana\banana_9e36f8c9c946_aug2.png,banana
data\processed\banana\banana_9e36f8c9c946_aug3.png,banana
data\processed\banana\banana_576c2175922b.png,banana
data\processed\banana\banana_576c2175922b_aug1.png,banana
data\processed\banana\banana_576c2175922b_aug2.png,banana
data\processed\banana\banana_576c2175922b_aug3.png,banana
data\processed\banana\banana_073c89e61440.png,banana
data\processed\banana\banana_073c89e61440_aug1.png,banana
data\processed\banana\banana_073c89e61440_aug2.png,banana
data\processed\banana\banana_073c89e61440_aug3.png,banana
data\processed\banana\banana_795e24d299ea.png,banana
data\processed\banana\banana_795e24d299ea_aug1.png,banana
data\processed\banana\banana_795e24d299ea_aug2.png,banana
data\processed\banana\banana_795e24d299ea_aug3.png,banana
data\processed\banana\banana_0ebd2a1fbdd8.png,banana
data\processed\banana\banana_0ebd2a1fbdd8_aug1.png,banana
data\processed\banana\banana_0ebd2a1fbdd8_aug2.png,banana
data\processed\banana\banana_0ebd2a1fbdd8_aug3.png,banana
data\processed\banana\banana_c058f9131baf.png,banana
data\processed\banana\banana_c058f9131baf_aug1.png,banana
data\processed\banana\banana_c058f9131baf_aug2.png,banana
data\processed\banana\banana_c058f9131baf_aug3.png,banana
data\processed\banana\banana_66dd425fffbd.png,banana
data\processed\banana\banana_66dd425fffbd_aug1.png,banana
data\processed\banana\banana_66dd425fffbd_aug2.png,banana
data\processed\banana\banana_66dd425fffbd_aug3.png,banana
data\processed\banana\banana_6d794a1642ee.png,banana
data\processed\banana\banana_6d794a1642ee_aug1.png,banana
data\processed\banana\banana_6d794a1642ee_aug2.png,banana
data\processed\banana\banana_6d794a1642ee_aug3.png,banana
data\processed\banana\banana_6742af6bbff2.png,banana
data\processed\banana\banana_6742af6bbff2_aug1.png,banana
data\processed\banana\banana_6742af6bbff2_aug2.png,banana
data\processed\banana\banana_6742af6bbff2_aug3.png,banana
data\processed\banana\banana_34aab48ce8a4.png,banana
data\processed\banana\banana_34aab48ce8a4_aug1.png,banana
data\processed\banana\banana_34aab48ce8a4_aug2.png,banana
data\processed\banana\banana_34aab48ce8a4_aug3.png,banana
data\processed\orange\orange_ad8280d2423d.png,orange
data\processed\orange\orange_ad8280d2423d_aug1.png,orange
data\processed\orange\orange_ad8280d2423d_aug2.png,orange
data\processed\orange\orange_ad8280d2423d_aug3.png,orange
data\processed\orange\orange_d08e9ca97224.png,orange
data\processed\orange\orange_d08e9ca97224_aug1.png,orange
data\processed\orange\orange_d08e9ca97224_aug2.png,orange
data\processed\orange\orange_d08e9ca97224_aug3.png,orange
data\processed\orange\orange_2ac21e7550c3.png,orange
data\processed\orange\orange_2ac21e7550c3_aug1.png,orange
data\processed\orange\orange_2ac21e7550c3_aug2.png,orange
data\processed\orange\orange_2ac21e7550c3_aug3.png,orange
data\processed\orange\orange_06aa372268ba.png,orange
data\processed\orange\orange_06aa372268ba_aug1.png,orange
data\processed\orange\orange_06aa372268ba_aug2.png,orange
data\processed\orange\orange_06aa372268ba_aug3.png,orange
data\processed\orange\orange_eed3d88e0a46.png,orange
data\processed\orange\orange_eed3d88e0a46_aug1.png,orange
data\processed\orange\orange_eed3d88e0a46_aug2.png,orange
data\processed\orange\orange_eed3d88e0a46_aug3.png,orange
data\processed\orange\orange_f71437ccebaa.png,orange
data\processed\orange\orange_f71437ccebaa_aug1.png,orange
data\processed\orange\orange_f71437ccebaa_aug2.png,orange
data\processed\orange\orange_f71437ccebaa_aug3.png,orange
data\processed\orange\orange_34ec6ba63f18.png,orange
data\processed\orange\orange_34ec6ba63f18_aug1.png,orange
data\processed\orange\orange_34ec6ba63f18_aug2.png,orange
data\processed\orange\orange_34ec6ba63f18_aug3.png,orange
data\processed\orange\orange_4d07931fe2c9.png,orange
data\processed\orange\orange_4d07931fe2c9_aug1.png,orange
data\processed\orange\orange_4d07931fe2c9_aug2.png,orange
data\processed\orange\orange_4d07931fe2c9_aug3.png,orange
data\processed\orange\orange_c6f6e82cf40a.png,orange
data\processed\orange\orange_c6f6e82cf40a_aug1.png,orange
data\processed\orange\orange_c6f6e82cf40a_aug2.png,orange
data\processed\orange\orange_c6f6e82cf40a_aug3.png,orange
data\processed\orange\orange_11567e983735.png,orange
data\processed\orange\orange_11567e983735_aug1.png,orange
data\processed\orange\orange_11567e983735_aug2.png,orange
data\processed\orange\orange_11567e983735_aug3.png,orange
data\processed\orange\orange_fc868354d790.png,orange
data\processed\orange\orange_fc868354d790_aug1.png,orange
data\processed\orange\orange_fc868354d790_aug2.png,orange
data\processed\orange\orange_fc868354d790_aug3.png,orange
data\processed\orange\orange_082eb1620f7e.png,orange
data\processed\orange\orange_082eb1620f7e_aug1.png,orange
data\processed\orange\orange_082eb1620f7e_aug2.png,orange
data\processed\orange\orange_082eb1620f7e_aug3.png,orange
data\processed\orange\orange_5f8bccdb7604.png,orange
data\processed\orange\orange_5f8bccdb7604_aug1.png,orange
data\processed\orange\orange_5f8bccdb7604_aug2.png,orange
data\processed\orange\orange_5f8bccdb7604_aug3.png,orange
data\processed\orange\orange_2b1f2d51d3e9.png,orange
data\processed\orange\orange_2b1f2d51d3e9_aug1.png,orange
data\processed\orange\orange_2b1f2d51d3e9_aug2.png,orange
data\processed\orange\orange_2b1f2d51d3e9_aug3.png,orange
data\processed\orange\orange_51c68f4d08a7.png,orange
data\processed\orange\orange_51c68f4d08a7_aug1.png,orange
data\processed\orange\orange_51c68f4d08a7_aug2.png,orange
data\processed\orange\orange_51c68f4d08a7_aug3.png,orange
data\processed\orange\orange_0aa8e9c7b509.png,orange
data\processed\orange\orange_0aa8e9c7b509_aug1.png,orange
data\processed\orange\orange_0aa8e9c7b509_aug2.png,orange
data\processed\orange\orange_0aa8e9c7b509_aug3.png,orange
data\processed\orange\orange_ebd7dd4460d3.png,orange
data\processed\orange\orange_ebd7dd4460d3_aug1.png,orange
data\processed\orange\orange_ebd7dd4460d3_aug2.png,orange
data\processed\orange\orange_ebd7dd4460d3_aug3.png,orange
data\processed\orange\orange_e1cee942f688.png,orange
data\processed\orange\orange_e1cee942f688_aug1.png,orange
data\processed\orange\orange_e1cee942f688_aug2.png,orange
data\processed\orange\orange_e1cee942f688_aug3.png,orange
data\processed\orange\orange_242c8016d876.png,orange
data\processed\orange\orange_242c8016d876_aug1.png,orange
data\processed\orange\orange_242c8016d876_aug2.png,orange
data\processed\orange\orange_242c8016d876_aug3.png,orange
data\processed\orange\orange_7d85a0436a13.png,orange
data\processed\orange\orange_7d85a0436a13_aug1.png,orange
data\processed\orange\orange_7d85a0436a13_aug2.png,orange
data\processed\orange\orange_7d85a0436a13_aug3.png,orange
data\processed\orange\orange_ea071cbd274d.png,orange
data\processed\orange\orange_ea071cbd274d_aug1.png,orange
data\processed\orange\orange_ea071cbd274d_aug2.png,orange
data\processed\orange\orange_ea071cbd274d_aug3.png,orange
data\processed\orange\orange_72efbdbe768f.png,orange
data\processed\orange\orange_72efbdbe768f_aug1.png,orange
data\processed\orange\orange_72efbdbe768f_aug2.png,orange
data\processed\orange\orange_72efbdbe768f_aug3.png,orange
data\processed\orange\orange_d95e6069bc38.png,orange
data\processed\orange\orange_d95e6069bc38_aug1.png,orange
data\processed\orange\orange_d95e6069bc38_aug2.png,orange
data\processed\orange\orange_d95e6069bc38_aug3.png,orange
data\processed\orange\orange_e97e8fdfa3ec.png,orange
data\processed\orange\orange_e97e8fdfa3ec_aug1.png,orange
data\processed\orange\orange_e97e8fdfa3ec_aug2.png,orange
data\processed\orange\orange_e97e8fdfa3ec_aug3.png,orange
data\processed\orange\orange_d6e89b98bf19.png,orange
data\processed\orange\orange_d6e89b98bf19_aug1.png,orange
data\processed\orange\orange_d6e89b98bf19_aug2.png,orange
data\processed\orange\orange_d6e89b98bf19_aug3.png,orange
data\processed\orange\orange_2fdb65bfbdde.png,orange
data\processed\orange\orange_2fdb65bfbdde_aug1.png,orange
data\processed\orange\orange_2fdb65bfbdde_aug2.png,orange
data\processed\orange\orange_2fdb65bfbdde_aug3.png,orange
data\processed\orange\orange_0062624be451.png,orange
data\processed\orange\orange_0062624be451_aug1.png,orange
data\processed\orange\orange_0062624be451_aug2.png,orange
data\processed\orange\orange_0062624be451_aug3.png,orange
data\processed\orange\orange_e3338d8809e2.png,orange
data\processed\orange\orange_e3338d8809e2_aug1.png,orange
data\processed\orange\orange_e3338d8809e2_aug2.png,orange
data\processed\orange\orange_e3338d8809e2_aug3.png,orange
data\processed\orange\orange_3a258780d7c9.png,orange
data\processed\orange\orange_3a258780d7c9_aug1.png,orange
data\processed\orange\orange_3a258780d7c9_aug2.png,orange
data\processed\orange\orange_3a258780d7c9_aug3.png,orange
data\processed\orange\orange_ed03bc12da42.png,orange
data\processed\orange\orange_ed03bc12da42_aug1.png,orange
data\processed\orange\orange_ed03bc12da42_aug2.png,orange
data\processed\orange\orange_ed03bc12da42_aug3.png,orange
data\processed\orange\orange_af4c2055bfac.png,orange
data\processed\orange\orange_af4c2055bfac_aug1.png,orange
data\processed\orange\orange_af4c2055bfac_aug2.png,orange
data\processed\orange\orange_af4c2055bfac_aug3.png,orange
data\processed\orange\orange_b21cc8b08bf7.png,orange
data\processed\orange\orange_b21cc8b08bf7_aug1.png,orange
data\processed\orange\orange_b21cc8b08bf7_aug2.png,orange
data\processed\orange\orange_b21cc8b08bf7_aug3.png,orange
data\processed\orange\orange_641e4a277abf.png,orange
data\processed\orange\orange_641e4a277abf_aug1.png,orange
data\processed\orange\orange_641e4a277abf_aug2.png,orange
data\processed\orange\orange_641e4a277abf_aug3.png,orange
data\processed\orange\orange_d65a23b1f435.png,orange
data\processed\orange\orange_d65a23b1f435_aug1.png,orange
data\processed\orange\orange_d65a23b1f435_aug2.png,orange
data\processed\orange\orange_d65a23b1f435_aug3.png,orange
data\processed\orange\orange_2d6dc9fffd34.png,orange
data\processed\orange\orange_2d6dc9fffd34_aug1.png,orange
data\processed\orange\orange_2d6dc9fffd34_aug2.png,orange
data\processed\orange\orange_2d6dc9fffd34_aug3.png,orange
data\processed\orange\orange_7d22e6c4d5c5.png,orange
data\processed\orange\orange_7d22e6c4d5c5_aug1.png,orange
data\processed\orange\orange_7d22e6c4d5c5_aug2.png,orange
data\processed\orange\orange_7d22e6c4d5c5_aug3.png,orange
data\processed\orange\orange_cefb80e6ee09.png,orange
data\processed\orange\orange_cefb80e6ee09_aug1.png,orange
data\processed\orange\orange_cefb80e6ee09_aug2.png,orange
data\processed\orange\orange_cefb80e6ee09_aug3.png,orange
